"component_name","ionization","assigned_internal_standard","panel","sample_id","abundance","description","cell_number","genotype","condition","sex","batch","group"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","1",-4.783,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_1","WT, Methoxy-"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","2",-3.575,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","3",-3.551,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_1","WT, Methoxy-"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","4",-3.508,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","5",-3.324,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","6",-2.26,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","7",-3.51,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","8",-2.955,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","9",-3.063,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","10",-2.827,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","11",-3.213,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","12",-3.7,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","13",-1.686,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","14",-3.303,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","15",-2.894,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","16",-3.366,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","17",-2.831,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","18",-3.573,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","19",-2.854,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","20",-3.141,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","21",-2.391,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","22",-2.382,"HOM, Methoxy POS",34378,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","23",-1.602,"HOM, Methoxy POS",47311,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","24",-2.34,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","25",-2.199,"HOM, Methoxy POS",34185,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","26",-2.336,"HOM, Methoxy POS",30040,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","27",-2.25,"HOM, Methoxy POS",40165,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","28",-3.498,"HOM, Methoxy POS",19022,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","29",-1.637,"HOM, Methoxy POS",30024,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"LPE(16:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","30",-2.403,"HOM, Methoxy POS",30000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","1",-1.442,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_1","WT, Methoxy-"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","2",-0.6034,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","3",-0.193,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_1","WT, Methoxy-"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","4",-0.5889,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","5",-0.6586,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","6",0.7344,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","7",-0.703,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","8",-0.02406,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","9",-0.3991,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","10",-0.1432,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","11",-0.1875,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","12",-0.4908,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","13",0.5847,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","14",-0.0904,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","15",-0.1342,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","16",-0.01277,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","17",-0.1005,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","18",-0.1259,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","19",-0.1952,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","20",0.07432,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","21",0.6458,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","22",0.2197,"HOM, Methoxy POS",34378,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","23",1.012,"HOM, Methoxy POS",47311,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","24",0.6538,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","25",0.3325,"HOM, Methoxy POS",34185,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","26",-0.08033,"HOM, Methoxy POS",30040,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","27",0.5018,"HOM, Methoxy POS",40165,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","28",-1.027,"HOM, Methoxy POS",19022,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","29",1.032,"HOM, Methoxy POS",30024,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"LPE(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","30",0.2876,"HOM, Methoxy POS",30000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","1",-6.389,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_1","WT, Methoxy-"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","2",-5.671,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","3",NA,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_1","WT, Methoxy-"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","4",-5.595,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","5",-5.892,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","6",-4.779,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","7",-5.219,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","8",-5.667,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","9",-6.244,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","10",-5.63,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","11",-6.589,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","12",-5.657,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","13",-4.303,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","14",-5.334,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","15",-5.506,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","16",-7.179,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","17",-6.057,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","18",-5.463,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","19",-5.283,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","20",-5.943,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","21",-5.524,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","22",-5.47,"HOM, Methoxy POS",34378,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","23",-4.669,"HOM, Methoxy POS",47311,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","24",-4.89,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","25",-4.75,"HOM, Methoxy POS",34185,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","26",-4.794,"HOM, Methoxy POS",30040,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","27",-5.099,"HOM, Methoxy POS",40165,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","28",-5.395,"HOM, Methoxy POS",19022,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","29",-5.18,"HOM, Methoxy POS",30024,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"LPI(18:0)","negative","LPE(18:1(d7))-Lipid-neg","Lipid","30",-4.998,"HOM, Methoxy POS",30000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","1",1.757,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_1","WT, Methoxy-"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","2",1.883,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","3",1.805,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_1","WT, Methoxy-"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","4",2.374,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","5",1.787,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","6",1.455,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","7",1.757,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","8",2.343,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","9",1.554,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","10",1.81,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","11",2.008,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","12",1.511,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","13",2.359,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","14",1.807,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","15",1.736,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","16",2.216,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","17",1.966,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","18",1.912,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","19",2.023,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","20",1.669,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","21",1.738,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","22",1.216,"HOM, Methoxy POS",34378,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","23",1.354,"HOM, Methoxy POS",47311,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","24",1.656,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","25",1.635,"HOM, Methoxy POS",34185,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","26",1.4,"HOM, Methoxy POS",30040,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","27",1.334,"HOM, Methoxy POS",40165,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","28",1.56,"HOM, Methoxy POS",19022,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","29",1.549,"HOM, Methoxy POS",30024,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Oleic acid","negative","Arachidonic acid-d8-Lipid-neg","Lipid","30",1.46,"HOM, Methoxy POS",30000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"PA(16:0_18:1)","negative","PA(15:0/18:1(d7))-Lipid-neg","Lipid","1",-2.944,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_1","WT, Methoxy-"
"PA(16:0_18:1)","negative","PA(15:0/18:1(d7))-Lipid-neg","Lipid","2",-2.451,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"PA(16:0_18:1)","negative","PA(15:0/18:1(d7))-Lipid-neg","Lipid","3",-1.902,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_1","WT, Methoxy-"
"PA(16:0_18:1)","negative","PA(15:0/18:1(d7))-Lipid-neg","Lipid","4",-2.004,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"PA(16:0_18:1)","negative","PA(15:0/18:1(d7))-Lipid-neg","Lipid","5",-1.396,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"PA(16:0_18:1)","negative","PA(15:0/18:1(d7))-Lipid-neg","Lipid","6",-1.665,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"PA(16:0_18:1)","negative","PA(15:0/18:1(d7))-Lipid-neg","Lipid","7",-2.27,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"PA(16:0_18:1)","negative","PA(15:0/18:1(d7))-Lipid-neg","Lipid","8",-1.411,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"PA(16:0_18:1)","negative","PA(15:0/18:1(d7))-Lipid-neg","Lipid","9",-1.676,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"PA(16:0_18:1)","negative","PA(15:0/18:1(d7))-Lipid-neg","Lipid","10",-1.132,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"PA(16:0_18:1)","negative","PA(15:0/18:1(d7))-Lipid-neg","Lipid","11",-1.391,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"PA(16:0_18:1)","negative","PA(15:0/18:1(d7))-Lipid-neg","Lipid","12",-1.656,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"PA(16:0_18:1)","negative","PA(15:0/18:1(d7))-Lipid-neg","Lipid","13",-2.274,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"PA(16:0_18:1)","negative","PA(15:0/18:1(d7))-Lipid-neg","Lipid","14",-1.553,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"PA(16:0_18:1)","negative","PA(15:0/18:1(d7))-Lipid-neg","Lipid","15",-1.277,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"PA(16:0_18:1)","negative","PA(15:0/18:1(d7))-Lipid-neg","Lipid","16",-1.531,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
